conjunto_code,principio_activo,cn_code,product_name,pvl_ref,pvpiva_ref,observation,source_page
F12,Ácido micofenólico. ORAL.,691756,"MICOFENOLATO DE MOFETILO TECNIGEN 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 50 comprimidos.",48.43,75.60,,15
F12,Ácido micofenólico. ORAL.,700470,MYFENAX 250 mg capsulas duras 100x1 cápsulas.,48.43,75.60,,15
F12,Ácido micofenólico. ORAL.,700471,MYFENAX 500 mg comprimidos recubiertos con pelicula 50x1 comprimidos.,48.43,75.60,,15
F12,Ácido micofenólico. ORAL.,704620,"MICOFENOLATO DE MOFETILO ARISTO 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 50 comprimidos.",48.43,75.60,,15
F12,Ácido micofenólico. ORAL.,705265,ACIDO MICOFENOLICO STADA 180 MG COMPRIMIDOS GASTRORRESISTENTES EFG. 100 comprimidos.,48.43,75.60,,15
F12,Ácido micofenólico. ORAL.,705266,ACIDO MICOFENOLICO STADA 360 MG COMPRIMIDOS GASTRORRESISTENTES EFG. 50 comprimidos.,48.43,75.60,,15
F12,Ácido micofenólico. ORAL.,707835,"MICOFENOLATO DE MOFETILO CINFA 250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 100 comprimidos.",48.43,75.60,,15
F12,Ácido micofenólico. ORAL.,707836,"MICOFENOLATO DE MOFETILO CINFA 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 50 comprimidos.",48.43,75.60,,15
F12,Ácido micofenólico. ORAL.,714114,CEPTAVA 180 MG COMPRIMIDOS GASTRORRESISTENTES EFG 100 comprimidos.,48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,714122,CEPTAVA 360 MG COMPRIMIDOS GASTRORRESISTENTES EFG 50 comprimidos.,48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,724500,"MYFORTIC 180 mg COMPRIMIDOS GASTRORRESISTENTES, 100 comprimidos.",48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,724617,"MYFORTIC 360 mg COMPRIMIDOS GASTRORRESISTENTES, 50 comprimidos.",48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,725107,"CELLCEPT 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 50 comprimidos.",48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,728915,"CELLCEPT 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 50 comprimidos.",48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,739026,"CELLCEPT 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 50 comprimidos.",48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,749367,"CELLCEPT 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 50 comprimidos.",48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,765004,"CELLCEPT 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 50 comprimidos.",48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,765712,"MYFENAX 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 50 comprimidos.",48.43,75.60,,16
F12,Ácido micofenólico. ORAL.,771022,CELLCEPT 1G/5ML 1 FRASCO 110G POLVO PARA SUSP ORAL.,67.80,105.84,,16
F13,Ácido risedrónico. ORAL.,650579,"RISEDRONATO SEMANAL SANDOZ 35 mg comprimidos recubiertos con pelicula, 4 comprimidos.",12.71,19.84,,16
F13,Ácido risedrónico. ORAL.,660730,"ACTONEL 75 mg comprimidos recubiertos con película, 2 comprimidos.",13.62,21.26,,16
F13,Ácido risedrónico. ORAL.,660929,"ACREL 75 mg comprimidos recubiertos con película, 2 comprimidos.",13.62,21.26,,16
F13,Ácido risedrónico. ORAL.,663569,"RISEDRONATO SEMANAL STADA 35 mg comprimidos recubiertos con película, 4 comprimidos.",12.71,19.84,,16
F13,Ácido risedrónico. ORAL.,664464,RISEDRONATO SEMANAL VIATRIS 35 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG. 4 comprimidos.,12.71,19.84,,17
F13,Ácido risedrónico. ORAL.,665068,"RISEDRONATO SEMANAL QUALIGEN 35 mg comprimidos recubiertos con película, 4 comprimidos.",12.71,19.84,,17
F13,Ácido risedrónico. ORAL.,672285,"RISEDRONATO SEMANAL KERN PHARMA 35 mg comprimidos recubiertos con película, 4 comprimidos.",12.71,19.84,,17
F13,Ácido risedrónico. ORAL.,672336,"RISEDRONATO SEMANAL ALTER 35 mg comprimidos recubiertos con película, 4 comprimidos.",12.71,19.84,,17
F13,Ácido risedrónico. ORAL.,672945,"RISEDRONATO SEMANAL CINFA 35 mg comprimidos recubiertos con película, 4 comprimidos.",12.71,19.84,,17
F13,Ácido risedrónico. ORAL.,681365,RISEDRONATO SEMANAL AUROVITAS PHARMA 35 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG 4 comprimidos.,12.71,19.84,,17
F13,Ácido risedrónico. ORAL.,682648,"RISEDRONATO SEMANAL TECNIGEN 35 mg comprimidos recubiertos con película, 4 COMPRIMIDOS.",12.71,19.84,,17
F13,Ácido risedrónico. ORAL.,688054,"RISEDRONATO SEMANAL NORMON 35 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 4 comprimidos.",12.71,19.84,,17
F13,Ácido risedrónico. ORAL.,689454,"RISEDRONATO FARMA QUALIGEN 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 2 comprimidos.",13.62,21.26,,17
F13,Ácido risedrónico. ORAL.,693595,"RISEDRONATO SEMANAL ARISTO 35 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos.",12.71,19.84,,17
F13,Ácido risedrónico. ORAL.,702842,"RISEDRONATO STADAGEN 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 2 comprimidos.",13.62,21.26,,17
F13,Ácido risedrónico. ORAL.,703957,"RISEDRONATO NORMON 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 2 comprimidos.",13.62,21.26,,17
F13,Ácido risedrónico. ORAL.,704525,"RISEDRONATO SEMANAL ABABOR 35 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos (Blister PVC- PVDC).",12.71,19.84,,18
F13,Ácido risedrónico. ORAL.,704534,"RISEDRONATO ABABOR 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 2 comprimidos (Blister PVC-PVDC).",13.62,21.26,,18
F13,Ácido risedrónico. ORAL.,706983,"ARISOCARE 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 2 comprimidos.",13.62,21.26,,18
F13,Ácido risedrónico. ORAL.,709374,"RISEDRONATO AUROVITAS PHARMA 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 2 comprimidos.",13.62,21.26,,18
F13,Ácido risedrónico. ORAL.,715578,"ACTONEL SEMANAL 35 MG COMPRIMIDOS GASTRORRESISTENTES, 4 comprimdos.",12.71,19.84,,18
F13,Ácido risedrónico. ORAL.,721399,ACTONEL SEMANAL 35MG 4 COMPRIM RECUBIERTOS PELICUL.,12.71,19.84,,18
F13,Ácido risedrónico. ORAL.,732141,"ACTONEL SEMANAL 35 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 4 comprimidos.",12.71,19.84,,18
F13,Ácido risedrónico. ORAL.,749364,"RISEDRONATO SEMANAL COMBIX 35 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos.",12.71,19.84,,18
F13,Ácido risedrónico. ORAL.,749365,"RISEDRONATO COMBIX 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 2 comprimidos.",13.62,21.26,,18
F13,Ácido risedrónico. ORAL.,763652,"ACTONEL SEMANAL 35 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 4 comprimidos.",12.71,19.84,,18
F13,Ácido risedrónico. ORAL.,814756,ACREL SEMANAL 35MG 4 COMPRIMIDOS RECUB PELICULA.,12.71,19.84,,18
F13,Ácido risedrónico. ORAL.,889964,ACTONEL 30MG 28 COMPRIMIDOS RECUBIERTOS PELICULA.,76.26,119.05,,18
F13,Ácido risedrónico. ORAL.,889980,ACTONEL 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA.,12.71,19.84,,18
F14,Ácido tranexámico. ORAL.,710437,ACIDO TRANEXAMICO ZENTIVA 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG. 30 comprimidos.,2.96,4.62,,18
F14,Ácido tranexámico. ORAL.,759185,"AMCHAFIBRIN 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 30 comprimidos.",2.96,4.62,,19
F15,Ácido ursodesoxicólico. ORAL.,688076,"URSOBILANE 500 mg CAPSULAS, 60 capsulas.",15.81,24.68,MP,19
F15,Ácido ursodesoxicólico. ORAL.,723749,ADISOCOL 450 MG COMPRIMIDOS EFG 60 comprimidos.,13.74,21.45,MP,19
F15,Ácido ursodesoxicólico. ORAL.,723750,ADISOCOL 300 MG COMPRIMIDOS EFG 60 comprimidos.,9.16,14.30,MP,19
F15,Ácido ursodesoxicólico. ORAL.,723751,ADISOCOL 150 MG COMPRIMIDOS EFG 60 comprimidos.,4.58,7.15,MP,19
F15,Ácido ursodesoxicólico. ORAL.,755587,URSOBILANE 300MG 60 CAPSULAS.,9.48,14.80,MP,19
F15,Ácido ursodesoxicólico. ORAL.,958371,URSOBILANE 150MG 60 CAPSULAS.,4.74,7.40,MP,19
F16,Ácido valproico. ORAL.,650004,"DEPAKINE 500 mg comprimidos gastrorresistentes, 20 comprimidos.",1.60,2.50,UM,19
F16,Ácido valproico. ORAL.,650005,"DEPAKINE 500 mg comprimidos gastrorresistentes, 100 comprimidos.",7.72,12.05,,19
F16,Ácido valproico. ORAL.,650006,"DEPAKINE 200 mg comprimidos gastrorresistentes, 40 comprimidos.",1.60,2.50,UM,19
F16,Ácido valproico. ORAL.,650007,"DEPAKINE 200 mg comprimidos gastrorresistentes, 100 comprimidos.",3.09,4.82,,19
F16,Ácido valproico. ORAL.,671131,"DEPAKINE CRONO 300 mg COMPRIMIDOS DE LIBERACION PROLONGADA, 100 comprimidos.",4.63,7.23,,19
F16,Ácido valproico. ORAL.,671149,"DEPAKINE CRONO 500 mg COMPRIMIDOS DE LIBERACION PROLONGADA, 100 comprimidos.",7.72,12.05,,19
F16,Ácido valproico. ORAL.,725108,"DEPAKINE CRONO 500 mg COMPRIMIDOS DE LIBERACION PROLONGADA, 100 comprimidos.",7.72,12.05,,19
F16,Ácido valproico. ORAL.,726898,"ACIDO VALPROICO AUROVITAS 500 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 100 comprimidos.",7.72,12.05,,19
F16,Ácido valproico. ORAL.,726906,"ACIDO VALPROICO AUROVITAS 300 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 100 comprimidos.",4.63,7.23,,19
F17,Acidos omega 3 ésteres etílicos. ORAL.,696107,"ACIDOS OMEGA 3 KERN PHARMA 1.000 MG CAPSULAS BLANDAS EFG, 100 cápsulas.",26.39,41.20,,19
F17,Acidos omega 3 ésteres etílicos. ORAL.,704712,"ACIDOS OMEGA 3 STRIDES 1000 MG CAPSULAS BLANDAS EFG, 28 cápsulas.",7.39,11.54,,20
F17,Acidos omega 3 ésteres etílicos. ORAL.,704713,"ACIDOS OMEGA 3 STRIDES 1000 MG CAPSULAS BLANDAS EFG, 100 cápsulas.",26.39,41.20,,20
F17,Acidos omega 3 ésteres etílicos. ORAL.,731254,VAZKEPA 998 MG CAPSULAS BLANDAS 120 cápsulas.,86.40,134.88,MP,20
F17,Acidos omega 3 ésteres etílicos. ORAL.,873141,"OMACOR 1000 mg cápsulas blandas, 28 capsulas.",7.39,11.54,,20
F17,Acidos omega 3 ésteres etílicos. ORAL.,873166,"OMACOR 1000 mg cápsulas blandas, 100 capsulas.",26.39,41.20,,20
F18,Acitretina. ORAL.,684169,"ACITRETINA IFC 25 mg CAPSULAS DURAS, 30 cápsulas.",18.00,28.10,,20
F18,Acitretina. ORAL.,684171,"ACITRETINA IFC 10 mg CAPSULAS DURAS, 30 cápsulas.",7.20,11.24,,20
F18,Acitretina. ORAL.,692616,"NEOTIGASON 10 mg capsulas, 30 capsulas.",7.20,11.24,,20
F18,Acitretina. ORAL.,692624,"NEOTIGASON 25 mg cápsulas, 30 capsulas.",18.00,28.10,,20
F19,Agomelatina. ORAL.,662020,VALDOXAN 25MG 28 COMPRIMIDOS RECUB CON PEL.,19.64,30.66,,20
F19,Agomelatina. ORAL.,713322,"VALDOXAN 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos.",19.64,30.66,,20
F19,Agomelatina. ORAL.,723376,"AGOMELATINA TEVA 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",19.64,30.66,,20
F19,Agomelatina. ORAL.,723679,AGOMELATINA AUROVITAS SPAIN 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG 28 comprimidos.,19.64,30.66,,20
F19,Agomelatina. ORAL.,723841,"AGOMELATINA QUALIGEN 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",19.64,30.66,,20
F19,Agomelatina. ORAL.,723907,"AGOMELATINA STADA 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos.",19.64,30.66,,20
F19,Agomelatina. ORAL.,724751,"VALDOXAN 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos.",19.64,30.66,,20
F19,Agomelatina. ORAL.,725365,"VALDOXAN 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 56 comprimidos.",39.27,61.30,,20
F19,Agomelatina. ORAL.,728053,"AGOMELATINA RATIOPHARM 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 56 comprimidos.",39.27,61.30,,21
F19,Agomelatina. ORAL.,731238,"VALDOXAN 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos.",19.64,30.66,,21
F19,Agomelatina. ORAL.,765413,"VALDOXAN 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos.",19.64,30.66,,21
F20,Alfuzosina. ORAL.,653966,ALFUZOSINA STADA 10MG 30 COMPRIM LIBERA PROLOG EFG.,7.56,11.80,,21
F20,Alfuzosina. ORAL.,654522,ALFUZOSINA RATIOPHARM 10MG 30 COMPR LIBER PROL EFG.,7.56,11.80,,21
F20,Alfuzosina. ORAL.,654531,ALFUZOSINA VIATRIS 10 MG COMPRIMIDOS DE LIBERACIÓN PROLONGADA EFG. 30 comprimidos.,7.56,11.80,,21
F20,Alfuzosina. ORAL.,660154,"ALFUZOSINA TEVA 10 mg comprimidos de liberación prolongada, 30 comprimidos.",7.56,11.80,,21
F20,Alfuzosina. ORAL.,675462,UNIBENESTAN 10MG 30 COMPRIMIDOS LIBERACION PROLON.,7.56,11.80,,21
F20,Alfuzosina. ORAL.,684886,BENESTAN RETARD 5MG 60 COMPRIM RECUBIERTOS.,7.56,11.80,,21
F20,Alfuzosina. ORAL.,702932,"ALFUZOSINA AUROVITAS 10 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 30 comprimidos.",7.56,11.80,,21
F21,Alitretinoína. ORAL.,662790,"TOCTINO 10 mg CAPSULAS BLANDAS, 30 cápsulas.",85.16,132.94,MP,21
F21,Alitretinoína. ORAL.,662792,"TOCTINO 30 mg CAPSULAS BLANDAS, 30 cápsulas.",248.40,311.28,,21
F21,Alitretinoína. ORAL.,725444,"ALITRETINOINA IFC 10 MG CAPSULAS BLANDAS EFG, 30 cápsulas.",85.16,132.94,MP,21
F21,Alitretinoína. ORAL.,725445,"ALITRETINOINA IFC 30 MG CAPSULAS BLANDAS EFG, 30 cápsulas.",248.40,311.28,,21
F22,Almotriptán. ORAL.,654480,"ALMOGRAN 12,5MG 6 COMPR CUBIER PELICULAR.",18.77,29.30,,21
F22,Almotriptán. ORAL.,665241,"ALMOGRAN 12,5MG 6 COMPRIMIDOS RECUBIERTOS.",18.77,29.30,,21
F22,Almotriptán. ORAL.,695762,ALMOTRIPTAN VIATRIS 12.5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG. 4 comprimidos.,12.51,19.53,,21
F22,Almotriptán. ORAL.,695763,ALMOTRIPTAN VIATRIS 12.5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG. 6 comprimidos.,18.77,29.30,,22
F22,Almotriptán. ORAL.,698376,"ALMOTRIPTAN NORMON 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos.",12.51,19.53,,22
F22,Almotriptán. ORAL.,698377,"ALMOTRIPTAN NORMON 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 6 comprimidos.",18.77,29.30,,22
F22,Almotriptán. ORAL.,698378,"ALMOTRIPTAN KERN PHARMA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos.",12.51,19.53,,22
F22,Almotriptán. ORAL.,698379,"ALMOTRIPTAN KERN PHARMA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 6 comprimidos.",18.77,29.30,,22
F22,Almotriptán. ORAL.,701248,"ALMOTRIPTAN STADA 12.5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos.",12.51,19.53,,22
F22,Almotriptán. ORAL.,701249,"ALMOTRIPTAN STADA 12.5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 6 comprimidos.",18.77,29.30,,22
F22,Almotriptán. ORAL.,701670,"ALMOGRAN 12,5mg comprimidos recubiertos con pelicula 6.",18.77,29.30,,22
F22,Almotriptán. ORAL.,701678,"RIPTANAX 12.5 MG COMPRIMIDO RECUBIERTO CON PELICULA EFG, 6 comprimidos.",18.77,29.30,,22
F22,Almotriptán. ORAL.,702109,"ALMOTRIPTAN CINFA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos (Blister PVC-Aluminio).",12.51,19.53,,22
F22,Almotriptán. ORAL.,702110,"ALMOTRIPTAN CINFA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 6 comprimidos (Blister PVC-Aluminio).",18.77,29.30,,22
F22,Almotriptán. ORAL.,702356,"ALMOTRIPTAN VIR 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos (Blister PVC/Al).",12.51,19.53,,22
F22,Almotriptán. ORAL.,702358,"ALMOTRIPTAN VIR 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 6 comprimidos (Blister PVC/Al).",18.77,29.30,,22
F22,Almotriptán. ORAL.,703106,"ALMOTRIPTAN COMBIX 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos (PVC/PVDC/Al).",12.51,19.53,,23
F22,Almotriptán. ORAL.,703107,"ALMOTRIPTAN COMBIX 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 6 comprimidos (PVC/PVDC/Al).",18.77,29.30,,23
F22,Almotriptán. ORAL.,711686,"ALMOGRAN 12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 6 comprimidos.",18.77,29.30,,23
F22,Almotriptán. ORAL.,724069,"ALMOGRAN 12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 6 comprimidos.",18.77,29.30,,23
F22,Almotriptán. ORAL.,727593,"ALMOGRAN 12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 6 comprimidos.",18.77,29.30,,23
F22,Almotriptán. ORAL.,727594,"ALMOGRAN 12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 9 comprimidos.",28.15,43.94,,23
F22,Almotriptán. ORAL.,728835,"ALMOTRIPTAN NORMON 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,9 comprimidos.",28.15,43.94,,23
F22,Almotriptán. ORAL.,849596,"ALMOGRAN 12,5 mg comprimidos recubiertos con película, 4 COMPRIMIDOS.",12.51,19.53,,23
F22,Almotriptán. ORAL.,849695,"ALMOGRAN 12,5 mg comprimidos recubiertos con película, 6 COMPRIMIDOS.",18.77,29.30,,23
F22,Almotriptán. ORAL.,849703,"ALMOGRAN 12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 9 comprimidos.",28.15,43.94,,23
F22,Almotriptán. ORAL.,866244,"AMIGNUL 12,5MG 6 COMPRIMIDOS RECUBIERTOS PELICULA.",18.77,29.30,,23
F23,Alopurinol. ORAL.,658153,"ALOPURINOL PENSA 100 mg comprimidos, 100 comprimidos.",2.00,3.12,,23
F23,Alopurinol. ORAL.,658161,"ALOPURINOL PENSA 300 mg comprimidos, 30 comprimidos.",1.80,2.81,,23
F23,Alopurinol. ORAL.,659653,"ALOPURINOL TEVA 300 mg comprimidos, 30 comprimidos.",1.80,2.81,,23
F23,Alopurinol. ORAL.,659858,"ALOPURINOL TEVA 100 mg comprimidos, 100 comprimidos.",2.00,3.12,,23
F23,Alopurinol. ORAL.,662262,"ALOPURINOL SUN 300 mg COMPRIMIDOS EFG, 30 comprimidos.",1.80,2.81,,23
F23,Alopurinol. ORAL.,673509,"ALOPURINOL SUN 100 mg COMPRIMIDOS EFG, 100 comprimidos.",2.00,3.12,,24
F23,Alopurinol. ORAL.,673517,"ALOPURINOL SUN 100 mg COMPRIMIDOS EFG, 25 comprimidos.",1.07,1.67,UM,24
F23,Alopurinol. ORAL.,712856,ALOPURINOL BLUEFISH 100 MG COMPRIMIDOS EFG 100 comprimidos.,2.00,3.12,,24
F23,Alopurinol. ORAL.,716696,"ALOPURINOL KERN PHARMA 100 mg comprimidos, 100 comprimidos.",2.00,3.12,,24
F23,Alopurinol. ORAL.,717140,"ALOPURINOL KERN PHARMA 300 mg comprimidos, 30 comprimidos.",1.80,2.81,,24
F23,Alopurinol. ORAL.,724404,"ALOPURINOL AUROVITAS 100 MG COMPRIMIDOS EFG, 100 comprimidos.",2.00,3.12,,24
F23,Alopurinol. ORAL.,724409,"ALOPURINOL AUROVITAS 300 MG COMPRIMIDOS EFG, 30 comprimidos.",1.80,2.81,,24
F23,Alopurinol. ORAL.,725576,"ALOPURINOL CINFAMED 100 MG COMPRIMIDOS EFG, 25 comprimidos.",1.07,1.67,UM,24
F23,Alopurinol. ORAL.,725577,"ALOPURINOL CINFAMED 100 MG COMPRIMIDOS EFG, 100 comprimidos.",2.00,3.12,,24
F23,Alopurinol. ORAL.,725578,"ALOPURINOL CINFAMED 300 MG COMPRIMIDOS EFG, 30 comprimidos.",1.80,2.81,,24
F23,Alopurinol. ORAL.,729817,ALOPURINOL STADA 100 MG COMPRIMIDOS EFG. 100 comprimidos.,2.00,3.12,,24
F23,Alopurinol. ORAL.,729885,ALOPURINOL STADA 300 MG COMPRIMIDOS EFG. 30 comprimidos.,1.80,2.81,,24
F23,Alopurinol. ORAL.,730877,ALOPURINOL STADA 100 MG COMPRIMIDOS EFG. 25 comprimidos.,1.07,1.67,UM,24
F23,Alopurinol. ORAL.,758450,"ALOPURINOL TARBIS 100 MG COMPRIMIDOS EFG, 25 comprimidos.",1.07,1.67,UM,24
F23,Alopurinol. ORAL.,758454,"ALOPURINOL TARBIS 100 MG COMPRIMIDOS EFG, 100 comprimidos.",2.00,3.12,,24
F23,Alopurinol. ORAL.,758457,"ALOPURINOL TARBIS 300 MG COMPRIMIDOS EFG, 30 comprimidos.",1.80,2.81,,24
F23,Alopurinol. ORAL.,849612,ZYLORIC 100MG 100 COMPRIMIDOS.,2.00,3.12,,24
F23,Alopurinol. ORAL.,849620,ZYLORIC 100MG 25 COMPRIMIDOS.,1.07,1.67,UM,25
F23,Alopurinol. ORAL.,890418,ALOPURINOL NORMON 100MG 25 COMPRIMIDOS EFG.,1.07,1.67,UM,25
F23,Alopurinol. ORAL.,890426,ALOPURINOL NORMON 100MG 100 COMPRIMIDOS EFG.,2.00,3.12,,25
F23,Alopurinol. ORAL.,890533,ALOPURINOL NORMON 300MG 30 COMPRIMIDOS EFG.,1.80,2.81,,25
F23,Alopurinol. ORAL.,960930,ZYLORIC 300MG 30 COMPRIMIDOS.,1.80,2.81,,25
F24,Alprazolam. ORAL.,651616,"ALPRAZOLAM ALTER 0,50 MG COMPRIMIDOS EFG, 30 comprimidos.",1.35,2.11,UM,25
F24,Alprazolam. ORAL.,651617,"ALPRAZOLAM ALTER 0,25 MG COMPRIMIDOS EFG, 30 comprimidos.",1.05,1.64,UM,25
F24,Alprazolam. ORAL.,651618,"ALPRAZOLAM ALTER 1 MG COMPRIMIDOS EFG, 30 comprimidos.",1.60,2.50,UM,25
F24,Alprazolam. ORAL.,651619,"ALPRAZOLAM ALTER 2 MG COMPRIMIDOS EFG, 30 comprimidos.",3.10,4.84,,25
F24,Alprazolam. ORAL.,651621,"ALPRAZOLAM ALTER 2 MG COMPRIMIDOS EFG, 50 comprimidos.",5.17,8.07,,25
F24,Alprazolam. ORAL.,655050,ALPRAZOLAM STADA 2MG 30 COMPRIMIDOS EFG.,3.10,4.84,,25
F24,Alprazolam. ORAL.,655274,ALPRAZOLAM STADA 2MG 50 COMPRIMIDOS EFG.,5.17,8.07,,25
F24,Alprazolam. ORAL.,655282,ALPRAZOLAM STADA 1MG 30 COMPRIMIDOS EFG.,1.60,2.50,UM,25
F24,Alprazolam. ORAL.,655290,"ALPRAZOLAM STADA 0,5MG 30 COMPRIMIDOS EFG.",1.35,2.11,UM,25
F24,Alprazolam. ORAL.,663906,ALPRAZOLAM SANDOZ 2MG 50 COMPRIMIDOS EFG.,5.17,8.07,,25
F24,Alprazolam. ORAL.,663914,ALPRAZOLAM SANDOZ 2MG 30 COMPRIMIDOS EFG.,3.10,4.84,,25
F24,Alprazolam. ORAL.,663922,"ALPRAZOLAM SANDOZ 0,25MG 30 COMPRIMIDOS EFG.",1.05,1.64,UM,25
F24,Alprazolam. ORAL.,663930,"ALPRAZOLAM SANDOZ 0,50MG 30 COMPRIMIDOS EFG.",1.35,2.11,UM,25
F24,Alprazolam. ORAL.,663948,ALPRAZOLAM SANDOZ 1MG 30 COMPRIMIDOS EFG.,1.60,2.50,UM,25
F24,Alprazolam. ORAL.,665208,"ALPRAZOLAM VIATRIS 1 MG COMPRIMIDOS EFG, 30 comprimidos.",1.60,2.50,UM,25
F24,Alprazolam. ORAL.,665216,"ALPRAZOLAM VIATRIS 0,5 MG COMPRIMIDOS EFG, 30 comprimidos.",1.35,2.11,UM,26
F24,Alprazolam. ORAL.,665224,"ALPRAZOLAM VIATRIS 0,25 MG COMPRIMIDOS EFG, 30 comprimidos.",1.05,1.64,UM,26
F24,Alprazolam. ORAL.,678615,TRANKIMAZIN RETARD 3MG 30 COMPRIMIDOS.,4.65,7.26,,26
F24,Alprazolam. ORAL.,678631,TRANKIMAZIN RETARD 2MG 30 COMPRIMIDOS.,3.10,4.84,,26
F24,Alprazolam. ORAL.,678656,"TRANKIMAZIN RETARD 0,5MG 30 COMPRIMIDOS.",1.60,2.50,UM,26
F24,Alprazolam. ORAL.,678672,TRANKIMAZIN RETARD 1MG 30 COMPRIMIDOS.,1.60,2.50,UM,26
F24,Alprazolam. ORAL.,695064,TRANKIMAZIN 1MG 30 COMPRIMIDOS.,1.60,2.50,UM,26
F24,Alprazolam. ORAL.,705067,"TRANKIMAZIN 2 mg COMPRIMIDOS, 30 comprimidos.",3.10,4.84,,26
F24,Alprazolam. ORAL.,705068,"TRANKIMAZIN 2 mg COMPRIMIDOS, 50 comprimidos.",5.17,8.07,,26
F24,Alprazolam. ORAL.,711879,"ALPRAZOLAM TARBIS 0,25MG 30 COMPRIMIDOS RANUR EFG.",1.05,1.64,UM,26
